Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Average_close,Moving_Average,RSI alpha=0.07,Median,Signal_by_High_Low_1.5%,Signal_by_Close_1.5%
2024-10-11 00:00:00-04:00,229.04800351672907,229.15788323697032,227.09015084025384,227.2999267578125,31759200,0.0,0.0,,,,228.12401703861207,,
2024-10-14 00:00:00-04:00,228.44865815944695,231.47532700331138,228.34877720356226,231.04580688476562,39882100,0.0,0.0,,,100.0,229.91205210343682,,
2024-10-15 00:00:00-04:00,233.3532605949055,237.22900130875718,232.11461788171079,233.59300231933594,64751400,0.0,0.0,232.31940460205078,,100.0,234.67180959523398,,
2024-10-16 00:00:00-04:00,231.34547369396782,231.86489123072647,229.5873982094942,231.5252685546875,34082200,0.0,0.0,232.31940460205078,,95.9232097226209,230.72614472011034,,
2024-10-17 00:00:00-04:00,233.17345903647427,233.59301088010824,230.26666863657624,231.89486694335938,32993800,0.0,0.0,232.31940460205078,231.0717742919922,95.95490536499723,231.92983975834224,,
2024-10-18 00:00:00-04:00,235.9204255737285,235.9204255737285,233.75281228137578,234.74172973632812,46431500,0.0,0.0,232.72062174479166,232.5601348876953,96.19962094615384,234.83661892755214,,
2024-10-21 00:00:00-04:00,234.19234018879644,236.5897117727769,234.19234018879644,236.22010803222656,36254500,0.0,0.0,236.22010803222656,233.5949951171875,96.3238054801395,235.39102598078665,,
2024-10-22 00:00:00-04:00,233.6329632952546,235.96040454410334,232.3443876620224,235.60079956054688,38846600,0.0,0.0,236.22010803222656,233.99655456542968,94.92657864312486,234.15239610306287,,
2024-10-23 00:00:00-04:00,233.822752128634,234.88158476901867,227.50969037853835,230.5063934326172,52287000,0.0,0.0,236.22010803222656,233.79277954101562,84.13216742259957,231.19563757377853,Yes,
2024-10-24 00:00:00-04:00,229.7272566761152,230.56634513279107,228.15898997077215,230.31661987304688,31109500,0.0,0.0,232.14127095540366,233.4771301269531,83.7506988526817,229.3626675517816,,
2024-10-25 00:00:00-04:00,229.4875225740561,232.96369380669327,229.3177112321018,231.1556854248047,38802300,0.0,0.0,232.14127095540366,232.75992126464843,84.09358213426215,231.14070251939754,,
2024-10-28 00:00:00-04:00,233.06359498314518,234.472033847566,232.29443692443334,233.14349365234375,36087100,0.0,0.0,232.14127095540366,232.14459838867188,84.90499258556675,233.38323538599968,,
2024-10-29 00:00:00-04:00,232.84382710997653,234.07247106119948,232.06468555632105,233.41319274902344,35417200,0.0,0.0,232.14127095540366,231.7070770263672,85.01649994798096,233.06857830876027,,
2024-10-30 00:00:00-04:00,232.35435817157438,233.21341362628857,229.29772360355057,229.8471221923828,47070900,0.0,0.0,232.13460286458334,231.57522277832032,76.93618394890028,231.25556861491958,,
2024-10-31 00:00:00-04:00,229.08795100904055,229.57741798472995,225.1223128313268,225.66172790527344,64370100,0.0,0.0,232.13460286458334,230.6442443847656,68.69628522725509,227.3498654080284,,
2024-11-01 00:00:00-04:00,220.72715344034327,225.10234466312102,220.02792579428782,222.66502380371094,65276700,0.0,0.0,232.13460286458334,228.94611206054688,63.463423434348556,222.56513522870443,,
2024-11-04 00:00:00-05:00,220.74713841963055,222.54514803369162,219.46854635353304,221.76600646972656,44944500,0.0,0.0,232.13460286458334,226.67061462402344,61.9413762477935,221.00684719361232,,
2024-11-05 00:00:00-05:00,221.5562414690178,223.70387248945224,220.896963160989,223.2044219970703,28111300,0.0,0.0,222.48521423339844,224.6288604736328,63.449481030287394,222.30041782522062,,
2024-11-06 00:00:00-05:00,222.36535526416637,225.82155947797517,220.94691765378838,222.47523498535156,54561100,0.0,0.0,222.48521423339844,223.15448303222655,62.10796051316939,223.3842385658818,,
2024-11-07 00:00:00-05:00,224.38313701629485,227.629565273657,224.32320539488208,227.22999572753906,42137700,0.0,0.0,222.48521423339844,223.4681365966797,67.0000002575014,225.97638533426954,,
2024-11-08 00:00:00-05:00,227.1699981689453,228.66000366210938,226.41000366210938,226.9600067138672,38328800,0.25,0.0,225.5550791422526,224.32713317871094,66.47598820857058,227.53500366210938,,
2024-11-11 00:00:00-05:00,225.0,225.6999969482422,221.5,224.22999572753906,42005600,0.0,0.0,224.22999572753906,224.81993103027344,61.26617016597079,223.5999984741211,,
2024-11-12 00:00:00-05:00,224.5500030517578,225.58999633789062,223.36000061035156,224.22999572753906,40398300,0.0,0.0,224.22999572753906,225.0250457763672,61.26617016597079,224.4749984741211,,
2024-11-13 00:00:00-05:00,224.00999450683594,226.64999389648438,222.75999450683594,225.1199951171875,48566200,0.0,0.0,224.22999572753906,225.5539978027344,62.37755430437954,224.70499420166016,,
2024-11-14 00:00:00-05:00,225.02000427246094,228.8699951171875,225.0,228.22000122070312,44923900,0.0,0.0,225.8566640218099,225.7519989013672,66.02829502019839,226.93499755859375,,
2024-11-15 00:00:00-05:00,226.39999389648438,226.9199981689453,224.27000427246094,225.0,47923700,0.0,0.0,225.8566640218099,225.35999755859376,59.5719554984252,225.59500122070312,,
2024-11-18 00:00:00-05:00,225.25,229.74000549316406,225.1699981689453,228.02000427246094,44686000,0.0,0.0,225.8566640218099,226.1179992675781,63.20076097297562,227.4550018310547,,
2024-11-19 00:00:00-05:00,226.97999572753906,230.16000366210938,226.66000366210938,228.27999877929688,36211800,0.0,0.0,225.8566640218099,226.9279998779297,63.50401024389496,228.41000366210938,,
2024-11-20 00:00:00-05:00,228.05999755859375,229.92999267578125,225.88999938964844,229.0,35169600,0.0,0.0,228.43333435058594,227.7040008544922,64.37811589047823,227.90999603271484,,
2024-11-21 00:00:00-05:00,228.8800048828125,230.16000366210938,225.7100067138672,228.52000427246094,42108300,0.0,0.0,228.43333435058594,227.76400146484374,63.291477106853996,227.93500518798828,,
2024-11-22 00:00:00-05:00,228.05999755859375,230.72000122070312,228.05999755859375,229.8699951171875,38168300,0.0,0.0,228.43333435058594,228.73800048828124,65.07427796867697,229.38999938964844,,
2024-11-25 00:00:00-05:00,231.4600067138672,233.25,229.74000549316406,232.8699951171875,90152800,0.0,0.0,228.43333435058594,229.70799865722657,68.70593920783396,231.49500274658203,,
2024-11-26 00:00:00-05:00,233.3300018310547,235.57000732421875,233.3300018310547,235.05999755859375,45986200,0.0,0.0,233.96499633789062,231.06399841308593,71.0674354763263,234.45000457763672,,
2024-11-27 00:00:00-05:00,234.47000122070312,235.69000244140625,233.80999755859375,234.92999267578125,33498400,0.0,0.0,233.96499633789062,232.2499969482422,70.7267597267482,234.75,,
2024-11-29 00:00:00-05:00,234.80999755859375,237.80999755859375,233.97000122070312,237.3300018310547,28481400,0.0,0.0,236.12999725341797,234.01199645996093,73.27028036310269,235.88999938964844,,
2024-12-02 00:00:00-05:00,237.27000427246094,240.7899932861328,237.16000366210938,239.58999633789062,48137100,0.0,0.0,239.58999633789062,235.95599670410155,75.43175497817182,238.9749984741211,,
2024-12-03 00:00:00-05:00,239.80999755859375,242.75999450683594,238.89999389648438,242.64999389648438,38861000,0.0,0.0,239.58999633789062,237.91199645996093,78.01951369652605,240.82999420166016,,
2024-12-04 00:00:00-05:00,242.8699951171875,244.11000061035156,241.25,243.00999450683594,44383900,0.0,0.0,239.58999633789062,239.5019958496094,78.30854017738109,242.68000030517578,,
